priority_code,priority_name,table_name,table_comment,field_order,field_name,field_comment,data_type,length,scale,nullable,default_value,dict_code,primary_key,foreign_key,foreign_key_ref,unique_key_part,remark
P1,增强协同层,pro_operation_relation,工序关系表,3,pre_operation_id,前置工序ID,bigint,20,,N,,,N,Y,pro_routing_operation.operation_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,4,next_operation_id,后续工序ID,bigint,20,,N,,,N,Y,pro_routing_operation.operation_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,5,relation_type,关系类型,varchar,32,,Y,,type_dict,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,6,join_type,汇合方式,varchar,32,,Y,,type_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,7,lag_time,间隔时间,decimal,18,2,Y,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,8,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,9,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,10,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,11,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_relation,工序关系表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_operation_relation,工序关系表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,1,op_res_id,工序资源ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_operation_resource,工序资源表,2,operation_id,工序ID,bigint,20,,N,,,N,Y,pro_routing_operation.operation_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,3,resource_type,资源类型,varchar,32,,N,,mes_operation_resource_type,N,N,,Y,资源类型：EQUIPMENT设备、TOOLING工装、FIXTURE夹具等。
P1,增强协同层,pro_operation_resource,工序资源表,4,equipment_id,设备ID,bigint,20,,Y,,,N,Y,pro_equipment_master.equipment_id,N,资源类型为设备时使用。
P1,增强协同层,pro_operation_resource,工序资源表,5,tooling_id,工装ID,bigint,20,,Y,,,N,Y,pro_tooling_master.tooling_id,N,资源类型为工装时使用。
P1,增强协同层,pro_operation_resource,工序资源表,6,fixture_id,夹具ID,bigint,20,,Y,,,N,Y,pro_fixture_master.fixture_id,N,资源类型为夹具时使用。
P1,增强协同层,pro_operation_resource,工序资源表,7,resource_id,资源ID,bigint,20,,Y,,,N,N,,Y,兼容字段，按resource_type记录资源主键；新开发优先使用equipment_id/tooling_id/fixture_id明确外键。
P1,增强协同层,pro_operation_resource,工序资源表,8,resource_code,资源编码,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,9,resource_name,资源名称,varchar,128,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,10,required_qty,需求数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,11,resource_uom,资源单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,12,mandatory_flag,是否必需,char,1,,N,N,sys_yes_no,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,13,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,14,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,15,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,16,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,17,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_resource,工序资源表,18,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_operation_resource,工序资源表,19,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,1,op_param_id,工序参数ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_operation_parameter,工序参数表,2,operation_id,工序ID,bigint,20,,N,,,N,Y,pro_routing_operation.operation_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,3,param_code,参数编码,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,4,param_name,参数名称,varchar,128,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,5,param_value,参数值,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,6,param_uom,参数单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,7,upper_limit,上限值,decimal,18,6,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,8,lower_limit,下限值,decimal,18,6,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,9,control_type,控制类型,varchar,32,,Y,,type_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,10,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,11,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,12,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,13,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,14,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_parameter,工序参数表,15,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_operation_parameter,工序参数表,16,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,1,op_doc_id,工序文档ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_operation_document,工序文档表,2,operation_id,工序ID,bigint,20,,N,,,N,Y,pro_routing_operation.operation_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,3,doc_code,文档编码,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,4,doc_name,文档名称,varchar,128,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,5,doc_type,文档类型,varchar,32,,Y,,type_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,6,doc_version,文档版本,varchar,32,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,7,doc_url,文档地址,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,8,mandatory_flag,是否必需,char,1,,N,N,sys_yes_no,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,9,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,10,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,11,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,12,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,13,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_document,工序文档表,14,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_operation_document,工序文档表,15,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,1,insp_plan_id,检验方案ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_inspection_plan,检验方案表,2,insp_plan_code,检验方案编码,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,3,insp_plan_name,检验方案名称,varchar,128,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,4,insp_plan_version,检验方案版本,varchar,32,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,5,insp_type,检验类型,varchar,32,,Y,,type_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,6,effective_from,生效开始时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,7,effective_to,生效结束时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,8,plan_status,方案状态,varchar,20,,N,0,mes_schedule_status,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,9,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,10,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,11,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_plan,检验方案表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_inspection_plan,检验方案表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,1,insp_char_id,检验特性ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_inspection_characteristic,检验特性表,2,insp_plan_id,检验方案ID,bigint,20,,N,,,N,Y,pro_inspection_plan.insp_plan_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,3,char_code,检验项目编码,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,4,char_name,检验项目名称,varchar,128,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,5,char_type,检验项目类型,varchar,32,,Y,,type_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,6,standard_value,标准值,decimal,18,6,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,7,upper_limit,上限值,decimal,18,6,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,8,lower_limit,下限值,decimal,18,6,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,9,uom,单位,varchar,20,,Y,,mes_uom,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,10,sample_qty,抽样数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,11,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,12,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,13,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,14,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,15,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_inspection_characteristic,检验特性表,16,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_inspection_characteristic,检验特性表,17,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,1,op_insp_map_id,工序检验关系ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,2,operation_id,工序ID,bigint,20,,N,,,N,Y,pro_routing_operation.operation_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,3,insp_plan_id,检验方案ID,bigint,20,,N,,,N,Y,pro_inspection_plan.insp_plan_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,4,insp_char_id,检验特性ID,bigint,20,,N,,,N,Y,pro_inspection_characteristic.insp_char_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,5,inspection_stage,检验阶段,varchar,64,,Y,,mes_inspection_stage,N,N,,Y,检验阶段字典。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,6,mandatory_flag,是否必需,char,1,,N,N,sys_yes_no,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,7,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,8,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,9,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,10,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,11,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,12,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_operation_inspection_map,工序检验映射表,13,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,1,dispatch_id,派工ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_shop_floor_dispatch,派工表,2,prod_order_id,生产工单ID,bigint,20,,N,,,N,Y,pro_production_order.prod_order_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,3,order_op_id,工单工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,4,work_center_id,工作中心ID,bigint,20,,N,,,N,Y,pro_work_center_master.work_center_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,5,person_id,人员ID,bigint,20,,N,,,N,Y,pro_person_master.person_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,6,equipment_id,设备ID,bigint,20,,N,,,N,Y,pro_equipment_master.equipment_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,7,dispatch_qty,派工数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,8,planned_start_time,计划开始时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,9,planned_end_time,计划结束时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,10,dispatch_status,派工状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,11,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,12,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,13,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,14,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_shop_floor_dispatch,派工表,15,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_shop_floor_dispatch,派工表,16,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,1,report_labor_id,报工人工明细ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_report_labor,报工人工明细表,2,report_id,报工ID,bigint,20,,N,,,N,Y,pro_production_report.report_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,3,person_id,人员ID,bigint,20,,N,,,N,Y,pro_person_master.person_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,4,labor_type,人工类型,varchar,32,,Y,,type_dict,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,5,work_hours,工时,decimal,18,2,Y,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,6,start_time,开始时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,7,end_time,结束时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,8,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,9,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,10,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,11,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,12,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_labor,报工人工明细表,13,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_report_labor,报工人工明细表,14,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,1,report_equipment_id,报工设备明细ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_report_equipment,报工设备明细表,2,report_id,报工ID,bigint,20,,N,,,N,Y,pro_production_report.report_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,3,equipment_id,设备ID,bigint,20,,N,,,N,Y,pro_equipment_master.equipment_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,4,run_hours,运行时长,decimal,18,2,Y,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,5,start_time,开始时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,6,end_time,结束时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,7,equipment_status,设备状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,8,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,9,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,10,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,11,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_report_equipment,报工设备明细表,12,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_report_equipment,报工设备明细表,13,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,1,defect_code_id,缺陷代码ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,2,defect_code,缺陷编码,varchar,64,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,3,defect_name,缺陷名称,varchar,128,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,4,defect_type,缺陷类型,varchar,32,,Y,,type_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,5,severity_level,严重等级,varchar,64,,Y,,mes_severity_level,N,N,,N,严重等级字典。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,6,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,7,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,8,create_time,创建时间,datetime,,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,9,update_by,更新人,varchar,64,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,10,update_time,更新时间,datetime,,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,11,del_flag,逻辑删除标识,char,1,,N,'0',sys_del_flag,N,N,,,0存在 2删除
P1,增强协同层,pro_defect_code_master,缺陷代码主数据表,12,remark,备注,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,1,prod_defect_id,生产不良ID,bigint,20,,N,,,Y,N,,N,主键，建议使用雪花ID或数据库统一ID生成策略。
P1,增强协同层,pro_production_defect,生产不良表,2,prod_order_id,生产工单ID,bigint,20,,N,,,N,Y,pro_production_order.prod_order_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,3,order_op_id,工单工序ID,bigint,20,,N,,,N,Y,pro_order_operation.order_op_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,4,op_exec_id,工序执行ID,bigint,20,,N,,,N,Y,pro_operation_execution.op_exec_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,5,report_id,报工ID,bigint,20,,N,,,N,Y,pro_production_report.report_id,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,6,defect_code_id,缺陷代码ID,bigint,20,,N,,,N,Y,pro_defect_code_master.defect_code_id,Y,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,7,defect_qty,不良数量,decimal,18,6,N,0,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,8,defect_desc,不良描述,varchar,500,,Y,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,9,disposition_result,处置结果,varchar,64,,Y,,mes_disposition_result,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,10,status,状态,varchar,20,,N,0,status_dict,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,11,create_by,创建人,varchar,64,,N,,,N,N,,N,基础版字段定义，后续可按数据库规范细化。
P1,增强协同层,pro_production_defect,生产不良表,12,create_time,创建时间,datetime,,,N,,,N,N,,Y,基础版字段定义，后续可按数据库规范细化。
