"priority_code","priority_name","table_name","table_comment","field_order","field_name","field_comment","data_type","length","scale","nullable","default_value","dict_code","primary_key","foreign_key","foreign_key_ref","unique_key_part","remark"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step","MBR步骤表","16","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step","MBR步骤表","17","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step","MBR步骤表","18","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step","MBR步骤表","19","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step","MBR步骤表","20","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","1","step_param_id","步骤参数ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","2","step_id","MBR步骤ID","bigint","20","","N","","","N","Y","pro_mbr_step.step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","3","param_code","参数编码","varchar","64","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","4","param_name","参数名称","varchar","128","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","5","param_type","参数类型","varchar","32","","N","","mes_process_param_type","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","6","target_value","目标值","varchar","128","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","7","upper_limit","上限值","varchar","128","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","8","lower_limit","下限值","varchar","128","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","9","param_uom","参数单位","varchar","16","","Y","","mes_uom","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","10","control_type","控制方式","varchar","32","","N","","mes_param_control_type","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","11","scada_point_id","采集点位ID","bigint","20","","Y","","","N","Y","pro_scada_point.scada_point_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","12","mandatory_flag","是否必填","char","1","","N","Y","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","13","record_to_ebr_flag","是否写入批记录","char","1","","N","Y","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","14","create_by","创建人","varchar","64","","Y","","","N","N","","N","记录创建人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","15","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","16","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","17","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","18","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_parameter","MBR步骤参数表","19","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","1","step_material_id","步骤物料ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","2","step_id","MBR步骤ID","bigint","20","","N","","","N","Y","pro_mbr_step.step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","3","bom_item_id","BOM明细ID","bigint","20","","Y","","","N","Y","pro_bom_item.bom_item_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","4","material_id","物料ID","bigint","20","","N","","","N","Y","pro_material_master.material_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","5","material_role","物料角色","varchar","32","","N","","mes_step_material_role","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","6","target_qty","目标数量","numeric","18","6","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","7","upper_tolerance","上偏差","numeric","18","6","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","8","lower_tolerance","下偏差","numeric","18","6","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","9","uom","单位","varchar","16","","Y","","mes_uom","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","10","batch_required_flag","是否需要批次","char","1","","N","Y","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","11","weighing_required_flag","是否需要称量","char","1","","N","N","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","12","substitution_allowed_flag","是否允许替代","char","1","","N","N","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","13","create_by","创建人","varchar","64","","Y","","","N","N","","N","记录创建人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","14","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","15","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","16","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","17","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_material","MBR步骤物料表","18","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","1","step_equipment_id","步骤设备ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","2","step_id","MBR步骤ID","bigint","20","","N","","","N","Y","pro_mbr_step.step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","3","equipment_id","设备ID","bigint","20","","Y","","","N","Y","pro_equipment_master.equipment_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","4","tooling_id","工装ID","bigint","20","","Y","","","N","Y","pro_tooling_master.tooling_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","5","fixture_id","夹具ID","bigint","20","","Y","","","N","Y","pro_fixture_master.fixture_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","6","resource_role","资源角色","varchar","32","","N","","mes_step_resource_role","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","7","required_qty","需求数量","numeric","18","3","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 decimal 调整为 numeric。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","8","qualification_required_flag","是否需要资质","char","1","","N","N","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","9","scada_device_ref_id","SCADA设备参考ID","bigint","20","","Y","","","N","Y","pro_scada_device_ref.scada_device_ref_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","10","mandatory_flag","是否必需","char","1","","N","Y","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","11","create_by","创建人","varchar","64","","Y","","","N","N","","N","记录创建人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","12","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","13","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","14","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","15","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_equipment","MBR步骤设备表","16","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","1","step_quality_id","步骤质控ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","2","step_id","MBR步骤ID","bigint","20","","N","","","N","Y","pro_mbr_step.step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","3","insp_plan_id","检验方案ID","bigint","20","","Y","","","N","Y","pro_inspection_plan.insp_plan_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","4","insp_char_id","检验特性ID","bigint","20","","Y","","","N","Y","pro_inspection_characteristic.insp_char_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","5","quality_item_code","质控项编码","varchar","64","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","6","quality_item_name","质控项名称","varchar","128","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","7","quality_type","质控类型","varchar","32","","N","","mes_step_quality_type","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","8","acceptance_criteria","接收标准","varchar","1000","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","9","mandatory_flag","是否必需","char","1","","N","Y","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","10","review_required_flag","是否需要复核","char","1","","N","N","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","11","create_by","创建人","varchar","64","","Y","","","N","N","","N","记录创建人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","12","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","13","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","14","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","15","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_mbr_step_quality","MBR步骤质控表","16","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","1","exec_rule_id","执行规则ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","2","mbr_version_id","MBR版本ID","bigint","20","","Y","","","N","Y","pro_mbr_version.mbr_version_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","3","step_id","MBR步骤ID","bigint","20","","Y","","","N","Y","pro_mbr_step.step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","4","rule_code","规则编码","varchar","64","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","5","rule_name","规则名称","varchar","128","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","6","rule_type","规则类型","varchar","32","","N","","mes_execution_rule_type","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","7","trigger_event","触发事件","varchar","64","","N","","mes_rule_trigger_event","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","8","condition_expr","条件表达式","text","","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","9","action_expr","动作表达式","text","","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","10","block_flag","是否阻断","char","1","","N","N","sys_yes_no","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","11","priority_no","优先级","integer","11","","N","100","mes_priority_level","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 int 调整为 integer。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","12","rule_status","规则状态","varchar","32","","N","","status_common","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","13","create_by","创建人","varchar","64","","Y","","","N","N","","N","记录创建人。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","14","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","15","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","16","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","17","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_execution_rule","执行规则表","18","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","1","interlock_rule_id","联锁规则ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","2","exec_rule_id","执行规则ID","bigint","20","","Y","","","N","Y","pro_execution_rule.exec_rule_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","3","step_id","MBR步骤ID","bigint","20","","Y","","","N","Y","pro_mbr_step.step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","4","rule_code","联锁规则编码","varchar","64","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","5","rule_name","联锁规则名称","varchar","128","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","6","interlock_type","联锁类型","varchar","32","","N","","mes_interlock_type","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","7","scada_point_id","采集点位ID","bigint","20","","Y","","","N","Y","pro_scada_point.scada_point_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","8","compare_operator","比较操作符","varchar","16","","Y","","mes_compare_operator","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","9","threshold_value","阈值","varchar","128","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","10","duration_seconds","持续秒数","integer","11","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 int 调整为 integer。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","11","block_action","阻断动作","varchar","32","","N","","mes_interlock_action","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","12","rule_status","规则状态","varchar","32","","N","","status_common","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","13","create_by","创建人","varchar","64","","Y","","","N","N","","N","记录创建人。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","14","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","15","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","16","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","17","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_rule","联锁规则表","18","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","1","interlock_event_id","联锁事件ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","2","interlock_rule_id","联锁规则ID","bigint","20","","Y","","","N","Y","pro_interlock_rule.interlock_rule_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","3","context_id","MBR执行上下文ID","bigint","20","","Y","","","N","Y","pro_mbr_execution_context.context_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","4","prod_order_id","生产工单ID","bigint","20","","Y","","","N","Y","pro_production_order.prod_order_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","5","ebr_step_id","EBR步骤记录ID","bigint","20","","Y","","","N","Y","pro_ebr_step_record.ebr_step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","6","event_type","事件类型","varchar","32","","N","","mes_interlock_event_type","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","7","event_status","事件状态","varchar","32","","N","","mes_interlock_event_status","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","8","trigger_value","触发值","varchar","128","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","9","trigger_time","触发时间","timestamp","","","N","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","10","release_time","解除时间","timestamp","","","Y","","","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","11","release_person_id","解除人ID","bigint","20","","Y","","","N","Y","pro_person_master.person_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","12","exception_id","异常记录ID","bigint","20","","Y","","","N","Y","pro_exception_record.exception_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","13","create_by","创建人","varchar","64","","Y","","","N","N","","N","记录创建人。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","14","create_time","创建时间","timestamp","","","N","","","N","N","","N","记录创建时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","15","update_by","更新人","varchar","64","","Y","","","N","N","","N","记录最后更新人。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","16","update_time","更新时间","timestamp","","","Y","","","N","N","","N","记录最后更新时间。 PostgreSQL适配：由 datetime 调整为 timestamp。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","17","del_flag","逻辑删除标识","char","1","","N","0","sys_del_flag","N","N","","N","逻辑删除标识，0表示正常，1表示删除。"
"P0++","MBR/EBR与执行引擎域","pro_interlock_event","联锁事件表","18","remark","备注","varchar","500","","Y","","","N","N","","N","补充说明。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","1","command_log_id","设备指令日志ID","bigint","20","","N","","","Y","N","","N","主键，建议使用雪花ID或数据库统一ID生成策略。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","2","command_no","指令编号","varchar","64","","N","","","N","N","","Y","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","3","target_system","目标系统","varchar","32","","N","","mes_target_system","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","4","scada_system_id","SCADA系统ID","bigint","20","","Y","","","N","Y","pro_scada_system.scada_system_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","5","scada_device_ref_id","SCADA设备参考ID","bigint","20","","Y","","","N","Y","pro_scada_device_ref.scada_device_ref_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","6","equipment_id","设备ID","bigint","20","","Y","","","N","Y","pro_equipment_master.equipment_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","7","prod_order_id","生产工单ID","bigint","20","","Y","","","N","Y","pro_production_order.prod_order_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","8","ebr_step_id","EBR步骤记录ID","bigint","20","","Y","","","N","Y","pro_ebr_step_record.ebr_step_id","","新增表基础字段定义，后续可按数据库规范继续细化。"
"P0++","MBR/EBR与执行引擎域","pro_device_command_log","设备指令日志表","9","command_type","指令类型","varchar","32","","N","","mes_device_command_type","N","N","","","新增表基础字段定义，后续可按数据库规范继续细化。"
